trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
65	yu1	circle	8	1.1	1	0 	 2.354955568734752 	 3 	 3.0	7.0	2.0	2	1	-1	-1	-999	-999	-1.0	2.0218 	3.4044 	-999	-999	1.6771 	2.3516 	3.4108 	-999	2.4545 	3.8026 	-999	-999	129
66	yu1	circle	4	0.5	-1	3 	 2.311548530147748 	 2 	 0.0	0.0	1.0	1	-1	1	-1	-999	-0.0	-999	2.5 	-999	-999	-999	2.1958 	3.591 	-999	-999	2.258 	3.7072 	-999	-999	61
67	yu1	circle	4	0.3	-1	3 	 2.7676392389826923 	 3 	 2.0	0.0	1.0	1	-1	1	-1	-999	-0.0	-999	1.6698 	2.4272 	3.2609 	-999	1.711 	2.7878 	3.7141 	-999	1.9351 	2.6316 	3.1554 	-999	77
68	yu1	circle	8	0.7	-1	0 	 2.4512263403353507 	 3 	 4.0	5.0	3.0	2	-1	1	-1	-999	-999	3.0	1.7058 	3.1061 	-999	-999	1.7335 	2.2373 	2.9057 	-999	2.4966 	3.3847 	-999	-999	134
69	yu1	circle	8	1.1	1	0 	 2.0041186116999636 	 2 	 2.0	1.0	6.0	2	1	-1	-1	-999	-999	2.0	2.2849 	-999	-999	-999	2.2543 	-999	-999	-999	1.7062 	2.9982 	-999	-999	109
70	yu1	circle	4	0.5	1	3 	 2.2018088705171075 	 3 	 1.0	0.0	1.0	0	1	-1	-1	-0.0	-999	-999	1.6808 	2.3454 	-999	-999	1.7065 	2.7316 	-999	-999	1.6287 	3.0809 	-999	-999	59
71	yu1	circle	8	0.7	1	3 	 2.763879434293083 	 2 	 5.0	6.0	0.0	2	1	-1	-1	-999	-999	-0.0	1.5947 	2.2808 	3.317 	-999	2.0333 	3.2612 	-999	-999	1.9179 	2.4812 	3.9673 	-999	150
72	yu1	circle	4	0.3	1	3 	 2.192927708937327 	 3 	 0.0	1.0	3.0	0	1	-1	-1	-0.0	-999	-999	1.8283 	2.3702 	-999	-999	1.6337 	2.3258 	-999	-999	1.8162 	3.1697 	-999	-999	60
73	yu1	circle	4	0.5	1	3 	 2.3457471517577115 	 2 	 1.0	0.0	1.0	0	1	-1	-1	-0.0	-999	-999	1.6985 	2.4842 	-999	-999	2.037 	3.2072 	-999	-999	1.5433 	2.2198 	3.0523 	-999	63
74	yu1	circle	8	0.7	-1	3 	 2.262301956703764 	 2 	 7.0	6.0	2.0	2	-1	1	-1	-999	-999	-0.0	2.3025 	3.6781 	-999	-999	1.7097 	3.0746 	-999	-999	2.3297 	3.0309 	-999	-999	123
75	yu1	circle	8	0.7	1	0 	 2.4751498210711613 	 3 	 4.0	2.0	5.0	0	1	-1	-1	1.0	-999	-999	2.3979 	3.4592 	-999	-999	2.4191 	3.5664 	-999	-999	2.197 	3.1103 	-999	-999	135
76	yu1	circle	4	0.3	1	3 	 2.3041745664829567 	 2 	 0.0	2.0	2.0	1	1	-1	-1	-999	0.0	-999	1.7153 	2.4677 	-999	-999	1.8338 	2.7572 	-999	-999	2.0822 	2.9786 	-999	-999	58
77	yu1	circle	4	0.5	-1	3 	 2.589596427687272 	 3 	 1.0	0.0	3.0	1	-1	1	-1	-999	-0.0	-999	1.6005 	2.9166 	-999	-999	1.7038 	2.7687 	-999	-999	1.5806 	2.1447 	3.371 	-999	67
78	yu1	circle	4	0.3	-1	3 	 2.287925556993774 	 2 	 0.0	1.0	1.0	2	-1	1	-1	-999	-999	-0.0	1.5643 	2.9327 	-999	-999	2.4963 	-999	-999	-999	2.3486 	2.9196 	-999	-999	54
79	yu1	circle	8	1.1	-1	3 	 2.314871125396909 	 2 	 2.0	1.0	5.0	0	-1	1	-1	0.0	-999	-999	1.8722 	2.654 	-999	-999	1.9113 	2.6786 	-999	-999	2.1695 	3.1134 	-999	-999	118
